UID,Cat,Valence,Activation,Dominance,Cat_Type,speaker,group
Ses05M_impro01_M014,fru,2,4.5,4,9,10,imp
Ses05M_impro01_M015,ang,2,4,3.5,3,10,imp
Ses05M_impro01_M016,fru,2,3.5,4,9,10,imp
Ses05M_impro01_M017,fru,1.5,3,3.5,9,10,imp
Ses05M_impro01_M018,fru,1.5,4.5,4.5,9,10,imp
Ses05M_impro01_M019,fru,2.5,4.5,4.5,9,10,imp
Ses05M_impro01_M020,fru,1.5,3.5,4,9,10,imp
Ses05M_impro01_M021,fru,1.5,4.5,4.5,9,10,imp
Ses05M_impro01_M022,fru,1.5,3.5,4,9,10,imp
Ses05M_impro02_F000,xxx,2.3333,1.6667,1.6667,0,9,imp
Ses05M_impro02_F001,sur,2,2.6667,2,6,9,imp
Ses05M_impro02_F002,fea,2,3.3333,3,7,9,imp
Ses05M_impro02_F003,fea,1.6667,3,3,7,9,imp
Ses05M_impro02_F004,xxx,2,3.3333,3,0,9,imp
Ses05M_impro02_F005,xxx,2,3.3333,2.6667,0,9,imp
Ses05M_impro02_F006,fru,2,3.6667,3.6667,9,9,imp
Ses05M_impro02_F007,xxx,2,2.6667,2,0,9,imp
Ses05M_impro02_F008,sur,1.3333,3.3333,1.6667,6,9,imp
Ses05M_impro02_F009,fru,1.6667,3.6667,3.3333,9,9,imp
Ses05M_impro02_F010,fru,2,3,2.6667,9,9,imp
Ses05M_impro02_F011,xxx,2,3.3333,2.3333,0,9,imp
Ses05M_impro02_F012,neu,2.6667,2.6667,2,1,9,imp
Ses05M_impro02_F013,sad,1.6667,3,2.6667,4,9,imp
Ses05M_impro02_F014,xxx,2,3.3333,2.3333,0,9,imp
Ses05M_impro02_F015,fea,2.3333,3,2.6667,7,9,imp
Ses05M_impro02_F016,fea,1.3333,2.6667,1.6667,7,9,imp
Ses05M_impro02_F017,fea,1,3.3333,2.3333,7,9,imp
Ses05M_impro02_F018,xxx,1,3.6667,2,0,9,imp
Ses05M_impro02_F019,fea,1.3333,3,2.6667,7,9,imp
Ses05M_impro02_F020,sad,1,3.6667,2,4,9,imp
Ses05M_impro02_F021,sad,2,3,3,4,9,imp
Ses05M_impro02_F022,xxx,2.6667,2.6667,2,0,9,imp
Ses05M_impro02_F023,sad,1.6667,3.3333,1.3333,4,9,imp
Ses05M_impro02_F024,sad,1.3333,3,1.3333,4,9,imp
Ses05M_impro02_M000,sad,2,2,2.6667,4,10,imp
Ses05M_impro02_M001,sad,2.3333,3,2.3333,4,10,imp
Ses05M_impro02_M002,xxx,2,2.3333,2,0,10,imp
Ses05M_impro02_M003,xxx,1.6667,3,3,0,10,imp
Ses05M_impro02_M004,xxx,2,2.6667,2,0,10,imp
Ses05M_impro02_M005,xxx,2,3.6667,1.6667,0,10,imp
Ses05M_impro02_M006,xxx,2,3,2,0,10,imp
Ses05M_impro02_M007,sad,2,3.6667,2.3333,4,10,imp
Ses05M_impro02_M008,fru,1.6667,3.6667,3,9,10,imp
Ses05M_impro02_M009,xxx,1.6667,3,2.3333,0,10,imp
Ses05M_impro02_M010,sad,1.6667,2.3333,1.6667,4,10,imp
Ses05M_impro02_M011,sad,2,3,2,4,10,imp
Ses05M_impro02_M012,sad,1.3333,4,3,4,10,imp
Ses05M_impro02_M013,sad,1.6667,3.6667,2.3333,4,10,imp
Ses05M_impro02_M014,xxx,1.6667,3.6667,3.6667,0,10,imp
Ses05M_impro02_M015,xxx,2,3,2.6667,0,10,imp
Ses05M_impro02_M016,xxx,2.3333,3,2.6667,0,10,imp
Ses05M_impro02_M017,fru,2,3.6667,3,9,10,imp
Ses05M_impro02_M018,sad,2,3.3333,2.3333,4,10,imp
Ses05M_impro02_M019,sad,2,3,2.3333,4,10,imp
Ses05M_impro02_M020,xxx,2,2.6667,2.3333,0,10,imp
Ses05M_impro02_M021,sad,2,3,2.3333,4,10,imp
Ses05M_impro02_M022,sad,2,3.6667,3,4,10,imp
Ses05M_impro02_M023,sad,2.3333,3.3333,2.6667,4,10,imp
Ses05M_impro02_M024,sad,2.6667,3.3333,3.3333,4,10,imp
Ses05M_impro02_M025,sad,2.3333,3,3.6667,4,10,imp
Ses05M_impro02_M026,xxx,2.3333,3.3333,3,0,10,imp
Ses05M_impro02_M027,sad,2,3,2,4,10,imp
Ses05M_impro02_M028,sad,2.3333,4,2.6667,4,10,imp
Ses05M_impro02_M029,sad,3.6667,4,2.3333,4,10,imp
Ses05M_impro02_M030,exc,2.6667,3.3333,3.3333,5,10,imp
Ses05M_impro02_M031,xxx,3,3.3333,3.3333,0,10,imp
Ses05M_impro02_M032,xxx,3.3333,2.6667,2.3333,0,10,imp
Ses05M_impro03_F000,neu,4,2.6667,2,1,9,imp
Ses05M_impro03_F001,sur,4.3333,3.3333,2.3333,6,9,imp
Ses05M_impro03_F002,exc,4.3333,3,2.6667,5,9,imp
Ses05M_impro03_F003,exc,4,3.3333,2.6667,5,9,imp
Ses05M_impro03_F004,exc,4,3.3333,2.6667,5,9,imp
Ses05M_impro03_F005,hap,4.3333,3,2,2,9,imp
Ses05M_impro03_F006,neu,3.6667,2.3333,1.6667,1,9,imp
Ses05M_impro03_F007,exc,4.6667,3.6667,3,5,9,imp
Ses05M_impro03_F008,hap,4.3333,3.6667,3,2,9,imp
Ses05M_impro03_F009,hap,4.3333,3.6667,2.6667,2,9,imp
Ses05M_impro03_F010,hap,4,2.6667,2,2,9,imp
Ses05M_impro03_F011,hap,4,3,2.6667,2,9,imp
Ses05M_impro03_F012,hap,4.6667,4,2,2,9,imp
Ses05M_impro03_F013,hap,4,2.3333,2.3333,2,9,imp
Ses05M_impro03_F014,exc,4,3.3333,2.6667,5,9,imp
Ses05M_impro03_F015,exc,4.3333,3.3333,2.3333,5,9,imp
Ses05M_impro03_F016,hap,4,2.6667,2.3333,2,9,imp
Ses05M_impro03_F017,hap,4,2.3333,2.3333,2,9,imp
Ses05M_impro03_F018,exc,4,3.3333,3,5,9,imp
Ses05M_impro03_F019,exc,4,3,2.3333,5,9,imp
Ses05M_impro03_F020,hap,4.3333,2.3333,2.3333,2,9,imp
Ses05M_impro03_F021,hap,3.6667,3,2.6667,2,9,imp
Ses05M_impro03_F022,hap,4,3,2.6667,2,9,imp
Ses05M_impro03_F023,exc,4,3.3333,2.6667,5,9,imp
Ses05M_impro03_F024,xxx,4,3,2.3333,0,9,imp
Ses05M_impro03_F025,xxx,4,3.3333,3,0,9,imp
Ses05M_impro03_F026,neu,3,3.3333,2.3333,1,9,imp
Ses05M_impro03_F027,neu,3.3333,2.6667,2.6667,1,9,imp
Ses05M_impro03_F028,xxx,3.3333,3.3333,2.3333,0,9,imp
Ses05M_impro03_F029,xxx,3.6667,2,2,0,9,imp
Ses05M_impro03_F030,neu,4.3333,2.3333,2,1,9,imp
Ses05M_impro03_F031,hap,4.3333,2.6667,2.6667,2,9,imp
Ses05M_impro03_M000,exc,3.6667,3.3333,2,5,10,imp
Ses05M_impro03_M001,exc,4,3.6667,3,5,10,imp
Ses05M_impro03_M002,exc,4.3333,4,3,5,10,imp
Ses05M_impro03_M003,exc,4,3.6667,2.6667,5,10,imp
Ses05M_impro03_M004,hap,4,3.6667,3.3333,2,10,imp
Ses05M_impro03_M005,xxx,4,4,3,0,10,imp
Ses05M_impro03_M006,hap,4,3.6667,3,2,10,imp
Ses05M_impro03_M007,hap,4,4,3,2,10,imp
Ses05M_impro03_M008,hap,4,3.6667,3,2,10,imp
Ses05M_impro03_M009,hap,4,3.6667,3,2,10,imp
Ses05M_impro03_M010,hap,4,3.6667,3,2,10,imp
Ses05M_impro03_M011,hap,4.3333,3.6667,3,2,10,imp
Ses05M_impro03_M012,hap,4.6667,4,3.3333,2,10,imp
Ses05M_impro03_M013,hap,4,3.3333,2.6667,2,10,imp
Ses05M_impro03_M014,hap,4,3.3333,2.6667,2,10,imp
Ses05M_impro03_M015,hap,4.3333,3.3333,2.3333,2,10,imp
Ses05M_impro03_M016,hap,4,2.6667,2.6667,2,10,imp
Ses05M_impro03_M017,xxx,4,3,2.6667,0,10,imp
Ses05M_impro03_M018,hap,4,3.3333,2.6667,2,10,imp
Ses05M_impro03_M019,neu,3,3,2.6667,1,10,imp
Ses05M_impro03_M020,exc,3.6667,3.3333,2.6667,5,10,imp
Ses05M_impro03_M021,exc,4,2.6667,2.3333,5,10,imp
Ses05M_impro03_M022,xxx,4.3333,3.3333,3,0,10,imp
Ses05M_impro03_M023,hap,4.3333,3,3,2,10,imp
Ses05M_impro03_M024,hap,3.6667,3.3333,3,2,10,imp
Ses05M_impro03_M025,hap,4,3.3333,2.6667,2,10,imp
Ses05M_impro03_M026,hap,3.6667,3,3,2,10,imp
Ses05M_impro03_M027,hap,4,3.3333,3,2,10,imp
Ses05M_impro03_M028,hap,4,4,3,2,10,imp
Ses05M_impro03_M029,exc,3.6667,3.6667,2.6667,5,10,imp
Ses05M_impro03_M030,hap,3.6667,3.6667,2.6667,2,10,imp
Ses05M_impro03_M031,hap,4,3.6667,2.6667,2,10,imp
Ses05M_impro03_M032,hap,4.3333,3.6667,3,2,10,imp
Ses05M_impro03_M033,hap,4.6667,3.3333,3,2,10,imp
Ses05M_impro04_F000,xxx,2.5,2,2.5,0,9,imp
Ses05M_impro04_F001,neu,1.5,3,3.5,1,9,imp
Ses05M_impro04_F002,neu,2.5,3,2.5,1,9,imp
Ses05M_impro04_F003,neu,2.5,2.5,3,1,9,imp
Ses05M_impro04_F004,neu,2.5,2,2.5,1,9,imp
Ses05M_impro04_F005,neu,2.5,2.5,4,1,9,imp
Ses05M_impro04_F006,neu,2.5,2.5,3.5,1,9,imp
Ses05M_impro04_F007,neu,2.5,2,2.5,1,9,imp
Ses05M_impro04_F008,neu,2,3.5,4,1,9,imp
Ses05M_impro04_F009,neu,3,3,3.5,1,9,imp
Ses05M_impro04_F010,neu,2.5,2.5,3,1,9,imp
Ses05M_impro04_F011,neu,2.5,2.5,3.5,1,9,imp
Ses05M_impro04_F012,neu,2.5,3,3,1,9,imp
Ses05M_impro04_F013,neu,2.5,2,3,1,9,imp
Ses05M_impro04_F014,neu,2.5,2,3.5,1,9,imp
Ses05M_impro04_F015,neu,2,3.5,3,1,9,imp
Ses05M_impro04_F016,neu,3,2.5,3.5,1,9,imp
Ses05M_impro04_F017,neu,3,3.5,3,1,9,imp
Ses05M_impro04_F018,neu,2.5,2.5,3,1,9,imp
Ses05M_impro04_F019,neu,2.5,2.5,3.5,1,9,imp
Ses05M_impro04_F020,neu,2.5,2,3,1,9,imp
Ses05M_impro04_F021,neu,2.5,3,2.5,1,9,imp
Ses05M_impro04_F022,neu,3,2.5,3.5,1,9,imp
Ses05M_impro04_F023,neu,4,3,3,1,9,imp
Ses05M_impro04_F024,neu,4,2.5,3.5,1,9,imp
Ses05M_impro04_F025,xxx,4.5,3.5,3.5,0,9,imp
Ses05M_impro04_F026,neu,2.5,3,3.5,1,9,imp
Ses05M_impro04_F027,neu,2.5,3.5,3,1,9,imp
Ses05M_impro04_F028,neu,4,3,3,1,9,imp
Ses05M_impro04_F029,neu,4,2.5,3.5,1,9,imp
Ses05M_impro04_F030,neu,4,3,3.5,1,9,imp
Ses05M_impro04_F031,neu,4,2.5,3,1,9,imp
Ses05M_impro04_F032,neu,3,3,3.5,1,9,imp
Ses05M_impro04_F033,fru,3.5,3.5,3.5,9,9,imp
Ses05M_impro04_F034,neu,3,3,3.5,1,9,imp
Ses05M_impro04_F035,neu,2.5,2.5,3,1,9,imp
Ses05M_impro04_F036,neu,3.5,2.5,3.5,1,9,imp
Ses05M_impro04_F037,neu,2.5,2.5,3,1,9,imp
Ses05M_impro04_F038,xxx,2.5,2.5,3.5,0,9,imp
Ses05M_impro04_M000,fru,1.5,3.5,4,9,10,imp
Ses05M_impro04_M001,fru,1.5,4,4.5,9,10,imp
Ses05M_impro04_M002,fru,1.5,3.5,4.5,9,10,imp
Ses05M_impro04_M003,fru,2,3,4.5,9,10,imp
Ses05M_impro04_M004,fru,2,3,4,9,10,imp
Ses05M_impro04_M005,fru,2,4,4,9,10,imp
Ses05M_impro04_M006,fru,1.5,4,4.5,9,10,imp
Ses05M_impro04_M007,fru,2,3.5,4,9,10,imp
Ses05M_impro04_M008,neu,2,3.5,4,1,10,imp
Ses05M_impro04_M009,neu,2.5,2.5,3,1,10,imp
Ses05M_impro04_M010,neu,3,2.5,3.5,1,10,imp
Ses05M_impro04_M011,fru,2,4,4,9,10,imp
Ses05M_impro04_M012,fru,2,4,4,9,10,imp
Ses05M_impro04_M013,fru,2,3.5,4.5,9,10,imp
Ses05M_impro04_M014,fru,2,4,4.5,9,10,imp
Ses05M_impro04_M015,fru,2,4,3.5,9,10,imp
Ses05M_impro04_M016,fru,2.5,4,4,9,10,imp
Ses05M_impro04_M017,fru,2,4.5,4.5,9,10,imp
Ses05M_impro04_M018,xxx,2,4,4,0,10,imp
Ses05M_impro04_M019,ang,2,3.5,3.5,3,10,imp
Ses05M_impro04_M020,ang,2,3.5,4,3,10,imp
Ses05M_impro04_M021,xxx,2,4,4,0,10,imp
Ses05M_impro04_M022,fru,2,3.5,4,9,10,imp
Ses05M_impro04_M023,fru,2,4,5,9,10,imp
Ses05M_impro04_M024,fru,2,4,4.5,9,10,imp
Ses05M_impro04_M025,fru,2,3,3.5,9,10,imp
Ses05M_impro04_M026,fru,2,3.5,4,9,10,imp
Ses05M_impro04_M027,fru,2,2.5,3.5,9,10,imp
Ses05M_impro04_M028,fru,2,4,4,9,10,imp
Ses05M_impro04_M029,fru,3,3,3,9,10,imp
Ses05M_impro04_M030,fru,2.5,3,3.5,9,10,imp
Ses05M_impro04_M031,fru,2,4,4.5,9,10,imp
Ses05M_impro04_M032,fru,1.5,3.5,4.5,9,10,imp
Ses05M_impro04_M033,fru,2.5,3,3.5,9,10,imp
Ses05M_impro04_M034,fru,2.5,2.5,3,9,10,imp
Ses05M_impro04_M035,fru,2.5,3,3.5,9,10,imp
Ses05M_impro04_M036,xxx,1.5,3,3.5,0,10,imp
Ses05M_impro04_M037,fru,2.5,3,3,9,10,imp
Ses05M_impro04_M038,fru,3,3,3.5,9,10,imp
Ses05M_impro04_M039,fru,2.5,3,3.5,9,10,imp
Ses05M_impro04_M040,ang,3,3,3.5,3,10,imp
Ses05M_impro04_M041,sad,2,2.5,3.5,4,10,imp
Ses05M_impro05_F000,neu,3,2.3333,2,1,9,imp
Ses05M_impro05_F001,neu,3,2.6667,1.6667,1,9,imp
Ses05M_impro05_F002,neu,3,1.6667,2,1,9,imp
Ses05M_impro05_F003,neu,3,2.3333,2.6667,1,9,imp
Ses05M_impro05_F004,neu,3,2.6667,3,1,9,imp
Ses05M_impro05_F005,neu,3,2,2.6667,1,9,imp
Ses05M_impro05_F006,neu,3,2.6667,3,1,9,imp
Ses05M_impro05_F007,neu,3,2.6667,2.3333,1,9,imp
Ses05M_impro05_F008,neu,3,1.6667,2,1,9,imp
Ses05M_impro05_F009,neu,3,2,2.6667,1,9,imp
Ses05M_impro05_F010,neu,3,1.6667,2.6667,1,9,imp
Ses05M_impro05_F011,neu,3,2.3333,2.3333,1,9,imp
Ses05M_impro05_F012,neu,3,2,2,1,9,imp
Ses05M_impro05_F013,neu,3,2,2.6667,1,9,imp
Ses05M_impro05_F014,neu,2.3333,2.3333,2.6667,1,9,imp
Ses05M_impro05_F015,neu,2.3333,2,2,1,9,imp
Ses05M_impro05_F016,neu,3,2,2.3333,1,9,imp
Ses05M_impro05_F017,neu,3,3,2.6667,1,9,imp
Ses05M_impro05_F018,neu,3,3.3333,3,1,9,imp
Ses05M_impro05_F019,neu,2.6667,2.3333,2.6667,1,9,imp
Ses05M_impro05_F020,neu,3.3333,2.3333,2.6667,1,9,imp
Ses05M_impro05_F021,neu,4.3333,3.3333,2,1,9,imp
Ses05M_impro05_M000,neu,3.3333,3,2.3333,1,10,imp
Ses05M_impro05_M001,neu,3,2.3333,2.3333,1,10,imp
Ses05M_impro05_M002,neu,3,3,2.3333,1,10,imp
Ses05M_impro05_M003,neu,3,3,2.3333,1,10,imp
Ses05M_impro05_M004,neu,3,3,2.3333,1,10,imp
Ses05M_impro05_M005,neu,3,3,2.6667,1,10,imp
Ses05M_impro05_M006,neu,3.3333,3,2.3333,1,10,imp
Ses05M_impro05_M007,neu,2,2.6667,2.6667,1,10,imp
Ses05M_impro05_M008,sur,2.6667,3.3333,2.3333,6,10,imp
Ses05M_impro05_M009,neu,2.6667,3.6667,3,1,10,imp
Ses05M_impro05_M010,neu,3,3.6667,2.6667,1,10,imp
Ses05M_impro05_M011,xxx,2,3.3333,2.6667,0,10,imp
Ses05M_impro05_M012,fru,2,4,3.3333,9,10,imp
Ses05M_impro05_M013,fru,2,3.6667,3.3333,9,10,imp
Ses05M_impro05_M014,xxx,2,3.3333,3,0,10,imp
Ses05M_impro05_M015,fru,2,4,3.6667,9,10,imp
Ses05M_impro05_M016,fru,2.3333,3.6667,3.3333,9,10,imp
Ses05M_impro05_M017,fru,2.3333,4,3.3333,9,10,imp
Ses05M_impro05_M018,fru,2.3333,4.3333,3.6667,9,10,imp
Ses05M_impro05_M019,fru,1.6667,4.3333,3.3333,9,10,imp
Ses05M_impro05_M020,fru,2,4,3,9,10,imp
Ses05M_impro05_M021,fru,4,3.6667,2.6667,9,10,imp
Ses05M_impro05_M022,neu,4.6667,3.3333,2.6667,1,10,imp
Ses05M_impro06_F000,xxx,2,2,1.5,0,9,imp
Ses05M_impro06_F001,xxx,2,3,1.5,0,9,imp
Ses05M_impro06_F002,sad,2,2.5,1.5,4,9,imp
Ses05M_impro06_F003,sad,2,3,1.5,4,9,imp
Ses05M_impro06_F004,sad,2.5,2,2,4,9,imp
Ses05M_impro06_F005,sad,2,2,2,4,9,imp
Ses05M_impro06_F006,sad,2,2.5,1.5,4,9,imp
Ses05M_impro06_F007,sad,2,2.5,1.5,4,9,imp
Ses05M_impro06_F008,sad,2,3,2.5,4,9,imp
Ses05M_impro06_F009,sad,2,2,2.5,4,9,imp
Ses05M_impro06_F010,sad,2,3,2.5,4,9,imp
Ses05M_impro06_M000,sad,2,2,2,4,10,imp
Ses05M_impro06_M001,sad,2,2,2,4,10,imp
Ses05M_impro06_M002,sad,1.5,2,2,4,10,imp
Ses05M_impro06_M003,sad,1.5,2,2,4,10,imp
Ses05M_impro06_M004,sad,1.5,2.5,2.5,4,10,imp
Ses05M_impro06_M005,sad,1.5,3,2.5,4,10,imp
Ses05M_impro06_M006,sad,2,3.5,2.5,4,10,imp
Ses05M_impro06_M007,sad,2,3,2.5,4,10,imp
Ses05M_impro06_M008,sad,1.5,3,2,4,10,imp
Ses05M_impro06_M009,sad,1.5,3,2,4,10,imp
Ses05M_impro06_M010,sad,1.5,3,2.5,4,10,imp
Ses05M_impro06_M011,sad,1.5,3,2,4,10,imp
Ses05M_impro06_M012,sad,1.5,3,2,4,10,imp
Ses05M_impro06_M013,sad,1,3.5,2.5,4,10,imp
Ses05M_impro06_M014,sad,1.5,3,2.5,4,10,imp
Ses05M_impro06_M015,xxx,1.5,3,3.5,0,10,imp
Ses05M_impro06_M016,xxx,1.5,3,3,0,10,imp
Ses05M_impro06_M017,sad,2,2.5,2,4,10,imp
Ses05M_impro06_M018,sad,2,3,2.5,4,10,imp
Ses05M_impro06_M019,sad,1.5,2,2,4,10,imp
Ses05M_impro06_M020,sad,1.5,2.5,1.5,4,10,imp
Ses05M_impro07_F000,exc,4,3,2,5,9,imp
Ses05M_impro07_F001,exc,4,3.5,2,5,9,imp
Ses05M_impro07_F002,xxx,4,2.5,2,0,9,imp
Ses05M_impro07_F003,exc,4.5,2.5,2,5,9,imp
Ses05M_impro07_F004,hap,4,3,2,2,9,imp
Ses05M_impro07_F005,hap,4,3,2.5,2,9,imp
Ses05M_impro07_F006,xxx,4,3.5,2,0,9,imp
Ses05M_impro07_F007,hap,4,3,2.5,2,9,imp
Ses05M_impro07_F008,hap,4,2.5,2.5,2,9,imp
Ses05M_impro07_F009,exc,4,2,2,5,9,imp
Ses05M_impro07_F010,neu,4,2,2.5,1,9,imp
Ses05M_impro07_F011,exc,4,3,2.5,5,9,imp
Ses05M_impro07_F012,exc,4,3.5,2.5,5,9,imp
Ses05M_impro07_F013,hap,4,2.5,2,2,9,imp
Ses05M_impro07_F014,xxx,3.5,2.5,2.5,0,9,imp
Ses05M_impro07_F015,exc,4,3,2.5,5,9,imp
Ses05M_impro07_F016,neu,4,2,2,1,9,imp
Ses05M_impro07_F017,neu,4,1.5,2,1,9,imp
Ses05M_impro07_F018,neu,3.5,3,2.5,1,9,imp
Ses05M_impro07_F019,neu,3.5,1.5,2,1,9,imp
Ses05M_impro07_F020,neu,3,3,2.5,1,9,imp
Ses05M_impro07_F021,exc,3.5,3,2.5,5,9,imp
Ses05M_impro07_F022,exc,4,2.5,2,5,9,imp
Ses05M_impro07_F023,hap,3.5,2,2.5,2,9,imp
Ses05M_impro07_F024,neu,3,2,2,1,9,imp
Ses05M_impro07_F025,neu,3,2.5,2.5,1,9,imp
Ses05M_impro07_F026,neu,3,2.5,2.5,1,9,imp
Ses05M_impro07_F027,neu,3,2.5,2.5,1,9,imp
Ses05M_impro07_F028,neu,3,2.5,2,1,9,imp
Ses05M_impro07_F029,neu,3.5,2.5,2.5,1,9,imp
Ses05M_impro07_F030,neu,4,2,2.5,1,9,imp
Ses05M_impro07_F031,hap,3.5,3,2.5,2,9,imp
Ses05M_impro07_F032,neu,3,2.5,2.5,1,9,imp
Ses05M_impro07_F033,neu,4,2,2,1,9,imp
Ses05M_impro07_F034,xxx,3,3,2,0,9,imp
Ses05M_impro07_F035,hap,4,2.5,2.5,2,9,imp
Ses05M_impro07_F036,hap,4,2.5,2,2,9,imp
Ses05M_impro07_F037,exc,4,3.5,2.5,5,9,imp
Ses05M_impro07_F038,neu,4,2,2,1,9,imp
Ses05M_impro07_F039,hap,4,2,2,2,9,imp
Ses05M_impro07_F040,neu,3.5,2,2,1,9,imp
Ses05M_impro07_F041,exc,4,2,2,5,9,imp
Ses05M_impro07_F042,exc,4,2,2.5,5,9,imp
Ses05M_impro07_F043,xxx,4,1.5,2,0,9,imp
Ses05M_impro07_F044,exc,4,3,2.5,5,9,imp
Ses05M_impro07_F045,hap,4,2.5,2.5,2,9,imp
Ses05M_impro07_F046,xxx,4,2,2,0,9,imp
Ses05M_impro07_M000,exc,4.5,2,2,5,10,imp
Ses05M_impro07_M001,exc,5,3,2.5,5,10,imp
Ses05M_impro07_M002,exc,5,3.5,3,5,10,imp
Ses05M_impro07_M003,exc,5,3,2.5,5,10,imp
Ses05M_impro07_M004,exc,4,3.5,2.5,5,10,imp
Ses05M_impro07_M005,exc,4,3.5,2.5,5,10,imp
Ses05M_impro07_M006,exc,4,3,2,5,10,imp
Ses05M_impro07_M007,exc,4,3.5,3,5,10,imp
Ses05M_impro07_M008,xxx,4,3,2.5,0,10,imp
Ses05M_impro07_M009,hap,4,2.5,2,2,10,imp
Ses05M_impro07_M010,xxx,4.5,3,2.5,0,10,imp
Ses05M_impro07_M011,exc,4,3.5,2.5,5,10,imp
Ses05M_impro07_M012,xxx,4,3.5,2.5,0,10,imp
Ses05M_impro07_M013,exc,4,3,2,5,10,imp
Ses05M_impro07_M014,exc,5,3.5,2.5,5,10,imp
Ses05M_impro07_M015,xxx,3.5,3,3,0,10,imp
Ses05M_impro07_M016,exc,3.5,3,2.5,5,10,imp
Ses05M_impro07_M017,exc,4,2.5,2.5,5,10,imp
Ses05M_impro07_M018,exc,3.5,2.5,2.5,5,10,imp
Ses05M_impro07_M019,exc,3.5,3,2.5,5,10,imp
Ses05M_impro07_M020,exc,3.5,3.5,2,5,10,imp
Ses05M_impro07_M021,exc,4,3,2.5,5,10,imp
Ses05M_impro07_M022,exc,4.5,3,3,5,10,imp
Ses05M_impro07_M023,exc,4,3,2,5,10,imp
Ses05M_impro07_M024,exc,3,3.5,2,5,10,imp
Ses05M_impro07_M025,exc,2.5,3,2,5,10,imp
Ses05M_impro07_M026,exc,3.5,2,2.5,5,10,imp
Ses05M_impro07_M027,xxx,3.5,4,2,0,10,imp
Ses05M_impro07_M028,exc,3.5,3,2,5,10,imp
Ses05M_impro07_M029,exc,3,3,2.5,5,10,imp
Ses05M_impro07_M030,exc,4.5,3.5,2,5,10,imp
Ses05M_impro07_M031,exc,4,3.5,2.5,5,10,imp
Ses05M_impro07_M032,exc,4,3,2,5,10,imp
Ses05M_impro07_M033,exc,4,3.5,2.5,5,10,imp
Ses05M_impro07_M034,exc,4,2.5,2.5,5,10,imp
Ses05M_impro07_M035,exc,3.5,3,2,5,10,imp
Ses05M_impro07_M036,exc,3.5,2,2.5,5,10,imp
Ses05M_impro07_M037,exc,4,2.5,2.5,5,10,imp
Ses05M_impro07_M038,xxx,4,2.5,2,0,10,imp
Ses05M_impro07_M039,hap,4,2.5,2,2,10,imp
Ses05M_impro07_M040,exc,4,3.5,2.5,5,10,imp
Ses05M_impro07_M041,exc,4,4.5,2.5,5,10,imp
Ses05M_impro07_M042,exc,3.5,2.5,2.5,5,10,imp
Ses05M_impro07_M043,exc,4,3.5,2.5,5,10,imp
Ses05M_impro07_M044,exc,4,3,2.5,5,10,imp
Ses05M_impro07_M045,exc,4,3,2.5,5,10,imp
Ses05M_impro07_M046,hap,4,2.5,2,2,10,imp
Ses05M_impro07_M047,exc,4,3,2,5,10,imp
Ses05M_impro08_F000,fru,2,4,4,9,9,imp
Ses05M_impro08_F001,fru,2,3,3,9,9,imp
Ses05M_impro08_F002,fru,3,2.5,2.5,9,9,imp
Ses05M_impro08_F003,fru,2,3.5,3,9,9,imp
Ses05M_impro08_F004,fru,2.5,4,3,9,9,imp
Ses05M_impro08_F005,neu,3,3.5,3,1,9,imp
Ses05M_impro08_F006,neu,2.5,2.5,3,1,9,imp
Ses05M_impro08_F007,neu,3,1.5,2,1,9,imp
Ses05M_impro08_F008,neu,3,2,2.5,1,9,imp
Ses05M_impro08_F009,neu,3,2.5,2.5,1,9,imp
Ses05M_impro08_F010,xxx,3,2.5,2.5,0,9,imp
Ses05M_impro08_F011,neu,3,4,3,1,9,imp
Ses05M_impro08_F012,neu,3,1.5,2.5,1,9,imp
Ses05M_impro08_F013,neu,3,2.5,2.5,1,9,imp
Ses05M_impro08_F014,neu,3,2,2.5,1,9,imp
Ses05M_impro08_F015,neu,3,2.5,2.5,1,9,imp
Ses05M_impro08_F016,neu,3.5,2.5,2.5,1,9,imp
Ses05M_impro08_F017,neu,3,3,2.5,1,9,imp
Ses05M_impro08_F018,neu,3,2.5,2.5,1,9,imp
Ses05M_impro08_F019,neu,3,3,3.5,1,9,imp
Ses05M_impro08_F020,xxx,2.5,3,3,0,9,imp
Ses05M_impro08_F021,sur,4.5,4,3.5,6,9,imp
Ses05M_impro08_F022,hap,4,4,4,2,9,imp
Ses05M_impro08_F023,fru,2.5,3,3,9,9,imp
Ses05M_impro08_F024,xxx,4,3,4,0,9,imp
Ses05M_impro08_F025,hap,4,3,3,2,9,imp
Ses05M_impro08_F026,hap,4,3,3,2,9,imp
Ses05M_impro08_F027,hap,4.5,3.5,3.5,2,9,imp
Ses05M_impro08_F028,hap,4.5,3.5,3.5,2,9,imp
Ses05M_impro08_M000,neu,3.5,3.5,3,1,10,imp
Ses05M_impro08_M001,neu,3,3.5,3,1,10,imp
Ses05M_impro08_M002,neu,3,2.5,2.5,1,10,imp
Ses05M_impro08_M003,neu,3,2.5,2.5,1,10,imp
Ses05M_impro08_M004,neu,3,3,2.5,1,10,imp
Ses05M_impro08_M005,neu,3,3,2.5,1,10,imp
Ses05M_impro08_M006,neu,2.5,3,3,1,10,imp
Ses05M_impro08_M007,neu,3,3,3,1,10,imp
Ses05M_impro08_M008,neu,3,3,3,1,10,imp
Ses05M_impro08_M009,neu,3,3.5,3,1,10,imp
