,id,emotion_v,emotion_a,emotion_d,label,Cat_L1,Cat_L2,Cat_L3,Cat_Spk,Dim_L1_val,Dim_L1_act,Dim_L1_dim,Dim_L2_val,Dim_L2_act,Dim_L2_dim,Dim_Spk_val,Dim_Spk_act,Dim_Spk_dim
9108,Ses05M_script01_2_F013,2.0,2.6667,3.0,xxx,Frustration,Sadness,Neutral,-1,2,2,3,2,3,4,-1,-1,-1
9109,Ses05M_script01_2_F014,3.0,3.3333,3.0,fru,Frustration,Anger,Frustration,-1,3,3,3,3,4,3,-1,-1,-1
9110,Ses05M_script01_2_F015,2.0,3.6667,3.6667,ang,Anger,Anger,Frustration,-1,2,3,4,2,4,4,-1,-1,-1
9111,Ses05M_script01_2_F016,2.3333,2.3333,2.0,xxx,Anger,Sadness,Neutral,-1,3,2,2,2,3,3,-1,-1,-1
9112,Ses05M_script01_2_F017,2.0,3.6667,2.6667,ang,Anger,Anger,Neutral,-1,2,3,2,2,4,4,-1,-1,-1
9113,Ses05M_script01_2_M000,3.0,2.6667,2.3333,neu,Frustration,Neutral,Neutral,-1,3,2,3,3,4,3,-1,-1,-1
9114,Ses05M_script01_2_M001,3.0,3.0,2.6667,neu,Frustration,Neutral,Neutral,-1,3,3,3,3,4,3,-1,-1,-1
9115,Ses05M_script01_2_M002,2.6667,3.3333,3.0,fru,Frustration,Frustration,Frustration,-1,3,3,3,2,4,4,-1,-1,-1
9116,Ses05M_script01_2_M003,2.6667,3.0,2.6667,neu,Frustration,Neutral,Neutral,-1,3,3,3,2,3,3,-1,-1,-1
9117,Ses05M_script01_2_M004,3.0,3.3333,2.6667,fru,Frustration,Frustration,Neutral,-1,3,3,3,3,4,3,-1,-1,-1
9118,Ses05M_script01_2_M005,2.3333,3.0,2.6667,fru,Frustration,Frustration,Frustration,-1,3,3,3,2,4,3,-1,-1,-1
9119,Ses05M_script01_2_M006,2.6667,2.6667,2.6667,xxx,Frustration,Anger,Neutral,-1,3,2,2,3,3,4,-1,-1,-1
9120,Ses05M_script01_2_M007,2.0,3.3333,3.0,fru,Frustration,Anger,Frustration,-1,3,3,3,1,4,4,-1,-1,-1
9121,Ses05M_script01_2_M008,2.6667,3.3333,3.0,fru,Frustration,Frustration,Frustration,-1,4,3,3,2,4,3,-1,-1,-1
9122,Ses05M_script01_2_M009,1.6667,3.6667,3.0,fru,Frustration,Anger,Frustration,-1,2,4,3,1,4,4,-1,-1,-1
9123,Ses05M_script01_2_M010,2.3333,3.0,2.6667,fru,Frustration,Frustration,Frustration,-1,3,3,2,2,3,3,-1,-1,-1
9124,Ses05M_script01_2_M011,2.6667,2.3333,3.3333,fru,Frustration,Frustration,Neutral,-1,3,2,3,2,3,4,-1,-1,-1
9125,Ses05M_script01_2_M012,3.0,3.3333,3.3333,fru,Frustration,Frustration,Neutral,-1,3,3,3,3,4,4,-1,-1,-1
9126,Ses05M_script01_2_M013,3.0,3.3333,3.3333,fru,Frustration,Frustration,Anger,-1,3,3,3,3,4,4,-1,-1,-1
9127,Ses05M_script01_2_M014,2.3333,3.6667,3.0,xxx,Frustration,Surprise,Anger,-1,3,3,2,2,4,4,-1,-1,-1
9128,Ses05M_script01_2_M015,2.0,4.0,4.0,ang,Anger,Anger,Anger,-1,2,3,4,2,5,5,-1,-1,-1
9129,Ses05M_script01_2_M016,1.6667,4.0,4.3333,ang,Anger,Anger,Anger,-1,2,3,4,1,5,5,-1,-1,-1
9130,Ses05M_script03_1_F000,3.5,3.0,3.0,fea,Fear,Fear,Excited,-1,3,2,2,4,4,4,-1,-1,-1
9131,Ses05M_script03_1_F001,2.5,4.0,3.0,exc,Excited,Fear,Excited,-1,3,4,3,2,4,3,-1,-1,-1
9132,Ses05M_script03_1_F002,2.5,3.0,2.5,exc,Excited,Fear,Excited,-1,3,3,2,2,3,3,-1,-1,-1
9133,Ses05M_script03_1_F003,4.0,3.0,3.5,exc,Excited,Happiness,Excited,-1,4,3,3,4,3,4,-1,-1,-1
9134,Ses05M_script03_1_F004,4.0,3.0,3.0,exc,Excited,Happiness,Excited,-1,4,3,3,4,3,3,-1,-1,-1
9135,Ses05M_script03_1_F005,4.0,4.5,3.5,exc,Excited,Happiness,Excited,-1,4,4,3,4,5,4,-1,-1,-1
9136,Ses05M_script03_1_F006,4.0,3.0,3.0,xxx,Excited,Happiness,Neutral,-1,4,3,2,4,3,4,-1,-1,-1
9137,Ses05M_script03_1_F007,4.0,3.0,3.0,xxx,Excited,Happiness,Neutral,-1,4,3,3,4,3,3,-1,-1,-1
9138,Ses05M_script03_1_F008,2.5,3.0,3.5,xxx,Excited,Happiness,Neutral,-1,3,3,3,2,3,4,-1,-1,-1
9139,Ses05M_script03_1_F009,2.5,3.5,3.0,xxx,Excited,Happiness,Neutral,-1,3,3,3,2,4,3,-1,-1,-1
9140,Ses05M_script03_1_F010,3.5,3.0,3.0,xxx,Excited,Happiness,Neutral,-1,3,3,2,4,3,4,-1,-1,-1
9141,Ses05M_script03_1_F011,3.0,2.0,3.5,neu,Excited,Neutral,Neutral,-1,4,2,3,2,2,4,-1,-1,-1
9142,Ses05M_script03_1_F012,3.5,3.0,3.0,neu,Excited,Neutral,Neutral,-1,3,2,2,4,4,4,-1,-1,-1
9143,Ses05M_script03_1_F013,3.5,3.0,3.0,neu,Excited,Neutral,Neutral,-1,3,3,2,4,3,4,-1,-1,-1
9144,Ses05M_script03_1_F014,3.5,3.5,4.0,xxx,Excited,Happiness,Neutral,-1,3,3,3,4,4,5,-1,-1,-1
9145,Ses05M_script03_1_F015,3.0,2.5,2.5,neu,Excited,Neutral,Neutral,-1,3,3,2,3,2,3,-1,-1,-1
9146,Ses05M_script03_1_F016,2.0,3.0,3.0,xxx,Excited,Sadness,Neutral,-1,2,3,3,2,3,3,-1,-1,-1
9147,Ses05M_script03_1_F017,3.5,3.5,3.0,neu,Excited,Neutral,Neutral,-1,4,3,3,3,4,3,-1,-1,-1
9148,Ses05M_script03_1_F018,2.5,2.0,2.5,xxx,Excited,Sadness,Neutral,-1,3,2,2,2,2,3,-1,-1,-1
9149,Ses05M_script03_1_F019,4.0,3.0,3.5,xxx,Excited,Happiness,Neutral,-1,4,3,3,4,3,4,-1,-1,-1
9150,Ses05M_script03_1_F020,4.0,2.5,2.5,neu,Excited,Neutral,Neutral,-1,4,3,2,4,2,3,-1,-1,-1
9151,Ses05M_script03_1_F021,4.0,3.5,4.5,xxx,Excited,Happiness,Neutral,-1,4,3,4,4,4,5,-1,-1,-1
9152,Ses05M_script03_1_F022,4.0,2.5,3.0,xxx,Excited,Happiness,Neutral,-1,4,2,3,4,3,3,-1,-1,-1
9153,Ses05M_script03_1_F023,4.5,3.5,4.0,xxx,Excited,Happiness,Neutral,-1,4,3,4,5,4,4,-1,-1,-1
9154,Ses05M_script03_1_F024,4.0,3.5,4.0,exc,Excited,Happiness,Excited,-1,4,3,4,4,4,4,-1,-1,-1
9155,Ses05M_script03_1_F025,4.0,3.0,3.0,xxx,Excited,Happiness,Neutral,-1,4,3,3,4,3,3,-1,-1,-1
9156,Ses05M_script03_1_F026,2.5,3.5,3.5,exc,Excited,Happiness,Excited,-1,3,3,3,2,4,4,-1,-1,-1
9157,Ses05M_script03_1_F027,3.0,2.5,2.5,xxx,Excited,Sadness,Neutral,-1,3,3,2,3,2,3,-1,-1,-1
9158,Ses05M_script03_1_F028,4.5,4.5,4.0,xxx,Excited,Happiness,Neutral,-1,4,4,4,5,5,4,-1,-1,-1
9159,Ses05M_script03_1_F029,4.5,3.5,3.5,xxx,Excited,Happiness,Neutral,-1,4,3,3,5,4,4,-1,-1,-1
9160,Ses05M_script03_1_F030,4.0,3.5,3.0,xxx,Excited,Happiness,Neutral,-1,4,4,2,4,3,4,-1,-1,-1
9161,Ses05M_script03_1_F031,3.0,2.5,2.5,neu,Excited,Neutral,Neutral,-1,3,3,2,3,2,3,-1,-1,-1
9162,Ses05M_script03_1_M000,3.5,3.5,3.5,xxx,Fear,Happiness,Excited,-1,4,3,3,3,4,4,-1,-1,-1
9163,Ses05M_script03_1_M001,3.0,3.0,3.5,exc,Fear,Excited,Excited,-1,3,2,3,3,4,4,-1,-1,-1
9164,Ses05M_script03_1_M002,3.0,3.5,3.5,fea,Fear,Fear,Excited,-1,3,3,3,3,4,4,-1,-1,-1
9165,Ses05M_script03_1_M003,3.5,3.5,3.5,neu,Fear,Neutral,Neutral,-1,3,3,3,4,4,4,-1,-1,-1
9166,Ses05M_script03_1_M004,4.0,4.0,3.5,exc,Fear,Happiness,Excited,-1,4,4,3,4,4,4,-1,-1,-1
9167,Ses05M_script03_1_M005,4.0,4.5,4.0,xxx,Fear,Frustration,Excited,-1,4,4,4,4,5,4,-1,-1,-1
9168,Ses05M_script03_1_M006,3.5,4.0,4.0,exc,Excited,Happiness,Excited,-1,3,4,4,4,4,4,-1,-1,-1
9169,Ses05M_script03_1_M007,4.0,3.5,3.0,exc,Excited,Happiness,Excited,-1,4,3,2,4,4,4,-1,-1,-1
9170,Ses05M_script03_1_M008,3.5,3.0,3.0,exc,Excited,Happiness,Excited,-1,3,3,3,4,3,3,-1,-1,-1
9171,Ses05M_script03_1_M009,3.5,4.0,4.0,exc,Excited,Happiness,Excited,-1,3,4,4,4,4,4,-1,-1,-1
9172,Ses05M_script03_1_M010,2.5,3.5,3.5,exc,Excited,Happiness,Excited,-1,2,3,3,3,4,4,-1,-1,-1
9173,Ses05M_script03_1_M011,3.0,3.5,2.5,exc,Excited,Happiness,Excited,-1,3,3,2,3,4,3,-1,-1,-1
9174,Ses05M_script03_1_M012,4.0,4.0,4.5,exc,Excited,Happiness,Excited,-1,4,4,4,4,4,5,-1,-1,-1
9175,Ses05M_script03_1_M013,4.0,4.0,4.0,exc,Excited,Happiness,Excited,-1,4,4,4,4,4,4,-1,-1,-1
9176,Ses05M_script03_1_M014,3.5,4.0,4.5,exc,Excited,Happiness,Excited,-1,3,4,4,4,4,5,-1,-1,-1
9177,Ses05M_script03_1_M015,3.5,4.0,4.0,exc,Excited,Happiness,Excited,-1,3,4,4,4,4,4,-1,-1,-1
9178,Ses05M_script03_1_M016,4.0,3.5,3.5,exc,Excited,Happiness,Excited,-1,4,3,3,4,4,4,-1,-1,-1
9179,Ses05M_script03_1_M017,3.5,3.0,2.5,xxx,Excited,Happiness,Neutral,-1,3,3,2,4,3,3,-1,-1,-1
9180,Ses05M_script03_1_M018,3.5,3.5,3.0,exc,Excited,Happiness,Excited,-1,3,3,2,4,4,4,-1,-1,-1
9181,Ses05M_script03_1_M019,3.0,3.5,3.5,xxx,Excited,Happiness,Neutral,-1,3,3,3,3,4,4,-1,-1,-1
9182,Ses05M_script03_1_M020,4.0,3.5,4.0,exc,Excited,Happiness,Excited,-1,4,3,4,4,4,4,-1,-1,-1
9183,Ses05M_script03_1_M021,3.5,4.5,4.0,exc,Excited,Happiness,Excited,-1,3,4,4,4,5,4,-1,-1,-1
9184,Ses05M_script03_1_M022,4.0,4.0,4.0,exc,Excited,Happiness,Excited,-1,3,4,4,5,4,4,-1,-1,-1
9185,Ses05M_script03_1_M023,4.5,4.5,4.5,exc,Excited,Happiness,Excited,-1,4,4,4,5,5,5,-1,-1,-1
9186,Ses05M_script03_1_M024,4.5,4.5,4.0,exc,Excited,Happiness,Excited,-1,4,4,4,5,5,4,-1,-1,-1
9187,Ses05M_script03_1_M025,3.5,3.5,3.5,exc,Excited,Happiness,Excited,-1,3,3,3,4,4,4,-1,-1,-1
9188,Ses05M_script03_1_M026,3.5,3.5,3.5,exc,Excited,Happiness,Excited,-1,3,3,3,4,4,4,-1,-1,-1
9189,Ses05M_script03_1_M027,3.0,4.0,4.0,exc,Excited,Happiness,Excited,-1,4,4,3,2,4,5,-1,-1,-1
9190,Ses05M_script03_1_M028,4.0,3.5,3.0,exc,Excited,Happiness,Excited,-1,4,3,3,4,4,3,-1,-1,-1
9191,Ses05M_script03_1_M029,4.5,4.0,4.0,exc,Excited,Happiness,Excited,-1,4,4,4,5,4,4,-1,-1,-1
9192,Ses05M_script03_1_M030,4.5,4.5,3.5,exc,Excited,Happiness,Excited,-1,4,4,3,5,5,4,-1,-1,-1
9193,Ses05M_script03_1_M031,2.5,3.5,3.5,exc,Excited,Neutral,Excited,-1,3,3,3,2,4,4,-1,-1,-1
9194,Ses05M_script03_1_M032,4.5,4.5,4.5,exc,Excited,Happiness,Excited,-1,4,4,4,5,5,5,-1,-1,-1
9195,Ses05M_script03_1_M033,4.0,3.0,3.5,exc,Excited,Happiness,Excited,-1,4,3,3,4,3,4,-1,-1,-1
9196,Ses05M_script03_1_M034,3.0,4.0,4.0,xxx,Excited,Happiness,Neutral,-1,3,4,4,3,4,4,-1,-1,-1
9197,Ses05M_impro02_F000,2.3333,1.6667,1.6667,xxx,Fear,Neutral,Sadness,-1,2,2,2,2,1,2,-1,-1,-1
9198,Ses05M_impro02_F001,2.0,2.6667,2.0,sur,Frustration,Surprise,Fear,-1,2,2,3,2,4,2,-1,-1,-1
9199,Ses05M_impro02_F002,2.0,3.3333,3.0,fea,Frustration,Fear,Fear,-1,2,3,3,2,4,4,-1,-1,-1
9200,Ses05M_impro02_F003,1.6667,3.0,3.0,fea,Sadness,Fear,Fear,-1,2,3,4,1,3,3,-1,-1,-1
9201,Ses05M_impro02_F004,2.0,3.3333,3.0,xxx,Sadness,Neutral,Disgust,-1,2,3,4,2,4,3,-1,-1,-1
9202,Ses05M_impro02_F005,2.0,3.3333,2.6667,xxx,Sadness,Neutral,Anger,-1,2,3,3,2,4,3,-1,-1,-1
9203,Ses05M_impro02_F006,2.0,3.6667,3.6667,fru,Frustration,Frustration,Neutral,-1,2,4,4,2,4,4,-1,-1,-1
9204,Ses05M_impro02_F007,2.0,2.6667,2.0,xxx,Sadness,Neutral,Anger,-1,2,3,3,2,3,2,-1,-1,-1
9205,Ses05M_impro02_F008,1.3333,3.3333,1.6667,sur,Sadness,Surprise,Anger,-1,1,4,3,1,4,1,-1,-1,-1
9206,Ses05M_impro02_F009,1.6667,3.6667,3.3333,fru,Sadness,Frustration,Anger,-1,1,4,4,3,4,4,-1,-1,-1
9207,Ses05M_impro02_F010,2.0,3.0,2.6667,fru,Sadness,Frustration,Frustration,-1,2,3,3,2,3,3,-1,-1,-1
9208,Ses05M_impro02_F011,2.0,3.3333,2.3333,xxx,Sadness,Frustration,Neutral,-1,2,3,3,2,4,2,-1,-1,-1
9209,Ses05M_impro02_F012,2.6667,2.6667,2.0,neu,Sadness,Neutral,Neutral,-1,3,3,3,3,3,2,-1,-1,-1
9210,Ses05M_impro02_F013,1.6667,3.0,2.6667,sad,Sadness,Fear,Sadness,-1,2,4,3,1,3,4,-1,-1,-1
9211,Ses05M_impro02_F014,2.0,3.3333,2.3333,xxx,Sadness,Other,Neutral,-1,2,3,3,2,4,2,-1,-1,-1
9212,Ses05M_impro02_F015,2.3333,3.0,2.6667,fea,Sadness,Fear,Fear,-1,3,3,3,2,4,3,-1,-1,-1
9213,Ses05M_impro02_F016,1.3333,2.6667,1.6667,fea,Sadness,Fear,Fear,-1,1,4,3,1,2,1,-1,-1,-1
9214,Ses05M_impro02_F017,1.0,3.3333,2.3333,fea,Sadness,Fear,Fear,-1,1,4,3,1,4,3,-1,-1,-1
9215,Ses05M_impro02_F018,1.0,3.6667,2.0,xxx,Sadness,Fear,Fear,-1,1,4,3,1,4,2,-1,-1,-1
9216,Ses05M_impro02_F019,1.3333,3.0,2.6667,fea,Sadness,Fear,Fear,-1,1,4,4,2,3,2,-1,-1,-1
9217,Ses05M_impro02_F020,1.0,3.6667,2.0,sad,Sadness,Fear,Anger,-1,1,4,4,1,4,1,-1,-1,-1
9218,Ses05M_impro02_F021,2.0,3.0,3.0,sad,Sadness,Sadness,Disgust,-1,2,4,3,2,3,4,-1,-1,-1
9219,Ses05M_impro02_F022,2.6667,2.6667,2.0,xxx,Sadness,Neutral,Fear,-1,3,3,3,3,3,2,-1,-1,-1
9220,Ses05M_impro02_F023,1.6667,3.3333,1.3333,sad,Sadness,Fear,Sadness,-1,2,4,1,1,4,2,-1,-1,-1
9221,Ses05M_impro02_F024,1.3333,3.0,1.3333,sad,Sadness,Fear,Sadness,-1,2,3,2,1,4,1,-1,-1,-1
9222,Ses05M_impro02_M000,2.0,2.0,2.6667,sad,Sadness,Sadness,Neutral,-1,2,2,3,2,2,4,-1,-1,-1
9223,Ses05M_impro02_M001,2.3333,3.0,2.3333,sad,Fear,Sadness,Neutral,-1,3,3,3,2,4,3,-1,-1,-1
9224,Ses05M_impro02_M002,2.0,2.3333,2.0,xxx,Sadness,Neutral,Fear,-1,2,2,2,2,3,3,-1,-1,-1
9225,Ses05M_impro02_M003,1.6667,3.0,3.0,xxx,Sadness,Frustration,Neutral,-1,2,3,3,1,4,4,-1,-1,-1
9226,Ses05M_impro02_M004,2.0,2.6667,2.0,xxx,Sadness,Frustration,Fear,-1,2,3,2,2,3,3,-1,-1,-1
9227,Ses05M_impro02_M005,2.0,3.6667,1.6667,xxx,Sadness,Frustration,Fear,-1,2,4,2,2,4,2,-1,-1,-1
9228,Ses05M_impro02_M006,2.0,3.0,2.0,xxx,Sadness,Frustration,Fear,-1,2,3,2,2,4,3,-1,-1,-1
9229,Ses05M_impro02_M007,2.0,3.6667,2.3333,sad,Sadness,Sadness,Fear,-1,2,4,3,1,4,2,-1,-1,-1
9230,Ses05M_impro02_M008,1.6667,3.6667,3.0,fru,Frustration,Sadness,Fear,-1,2,4,4,1,4,3,-1,-1,-1
9231,Ses05M_impro02_M009,1.6667,3.0,2.3333,xxx,Sadness,Neutral,Fear,-1,2,3,3,1,4,3,-1,-1,-1
9232,Ses05M_impro02_M010,1.6667,2.3333,1.6667,sad,Sadness,Sadness,Fear,-1,2,2,2,1,3,2,-1,-1,-1
9233,Ses05M_impro02_M011,2.0,3.0,2.0,sad,Anger,Sadness,Fear,-1,2,3,3,2,4,2,-1,-1,-1
9234,Ses05M_impro02_M012,1.3333,4.0,3.0,sad,Sadness,Sadness,Fear,-1,2,4,4,1,5,4,-1,-1,-1
9235,Ses05M_impro02_M013,1.6667,3.6667,2.3333,sad,Sadness,Sadness,Fear,-1,2,4,3,1,4,2,-1,-1,-1
9236,Ses05M_impro02_M014,1.6667,3.6667,3.6667,xxx,Sadness,Frustration,Fear,-1,2,3,4,1,4,4,-1,-1,-1
9237,Ses05M_impro02_M015,2.0,3.0,2.6667,xxx,Sadness,Frustration,Fear,-1,2,3,3,2,3,3,-1,-1,-1
9238,Ses05M_impro02_M016,2.3333,3.0,2.6667,xxx,Sadness,Frustration,Fear,-1,2,3,3,2,4,3,-1,-1,-1
9239,Ses05M_impro02_M017,2.0,3.6667,3.0,fru,Other,Frustration,Fear,-1,2,4,4,2,4,3,-1,-1,-1
9240,Ses05M_impro02_M018,2.0,3.3333,2.3333,sad,Sadness,Fear,Fear,-1,2,3,4,2,4,2,-1,-1,-1
9241,Ses05M_impro02_M019,2.0,3.0,2.3333,sad,Sadness,Sadness,Fear,-1,2,3,3,2,4,3,-1,-1,-1
9242,Ses05M_impro02_M020,2.0,2.6667,2.3333,xxx,Sadness,Fear,Fear,-1,2,2,3,2,4,3,-1,-1,-1
9243,Ses05M_impro02_M021,2.0,3.0,2.3333,sad,Sadness,Sadness,Sadness,-1,2,3,3,2,4,2,-1,-1,-1
9244,Ses05M_impro02_M022,2.0,3.6667,3.0,sad,Sadness,Sadness,Fear,-1,2,4,3,2,4,4,-1,-1,-1
9245,Ses05M_impro02_M023,2.3333,3.3333,2.6667,sad,Sadness,Sadness,Fear,-1,3,3,3,2,4,3,-1,-1,-1
9246,Ses05M_impro02_M024,2.6667,3.3333,3.3333,sad,Sadness,Sadness,Fear,-1,3,3,3,3,4,5,-1,-1,-1
9247,Ses05M_impro02_M025,2.3333,3.0,3.6667,sad,Sadness,Sadness,Fear,-1,3,3,4,2,3,4,-1,-1,-1
9248,Ses05M_impro02_M026,2.3333,3.3333,3.0,xxx,Sadness,Neutral,Fear,-1,2,3,3,3,4,4,-1,-1,-1
9249,Ses05M_impro02_M027,2.0,3.0,2.0,sad,Sadness,Sadness,Sadness,-1,2,3,3,2,4,2,-1,-1,-1
9250,Ses05M_impro02_M028,2.3333,4.0,2.6667,sad,Sadness,Sadness,Sadness,-1,2,4,3,3,5,3,-1,-1,-1
9251,Ses05M_impro02_M029,3.6667,4.0,2.3333,sad,Sadness,Excited,Sadness,-1,4,4,3,4,5,3,-1,-1,-1
9252,Ses05M_impro02_M030,2.6667,3.3333,3.3333,exc,Sadness,Excited,Excited,-1,3,3,4,2,4,4,-1,-1,-1
9253,Ses05M_impro02_M031,3.0,3.3333,3.3333,xxx,Sadness,Excited,Neutral,-1,3,3,4,3,4,3,-1,-1,-1
9254,Ses05M_impro02_M032,3.3333,2.6667,2.3333,xxx,Sadness,Other,Neutral,-1,4,3,2,4,3,3,-1,-1,-1
9255,Ses05M_script03_2_F000,2.5,3.0,3.0,xxx,Excited,Anger,Neutral,-1,3,3,3,2,3,3,-1,-1,-1
9256,Ses05M_script03_2_F001,2.0,3.0,3.5,neu,Excited,Neutral,Neutral,-1,2,3,3,2,3,4,-1,-1,-1
9257,Ses05M_script03_2_F002,2.5,3.0,3.0,neu,Excited,Neutral,Neutral,-1,3,3,3,2,3,3,-1,-1,-1
9258,Ses05M_script03_2_F003,2.5,2.5,3.5,fru,Frustration,Frustration,Frustration,-1,2,3,4,3,2,3,-1,-1,-1
9259,Ses05M_script03_2_F004,3.5,3.0,3.0,neu,Excited,Neutral,Neutral,-1,3,3,3,4,3,3,-1,-1,-1
9260,Ses05M_script03_2_F005,2.0,2.5,3.0,neu,Frustration,Neutral,Neutral,-1,2,3,3,2,2,3,-1,-1,-1
9261,Ses05M_script03_2_F006,2.0,3.5,4.0,neu,Frustration,Neutral,Neutral,-1,2,3,4,2,4,4,-1,-1,-1
9262,Ses05M_script03_2_F007,2.5,3.5,4.0,xxx,Frustration,Anger,Neutral,-1,4,3,4,1,4,4,-1,-1,-1
9263,Ses05M_script03_2_F008,2.0,2.5,3.0,fru,Frustration,Frustration,Other,-1,2,3,3,2,2,3,-1,-1,-1
9264,Ses05M_script03_2_F009,3.0,2.0,2.5,neu,Frustration,Neutral,Neutral,-1,3,2,2,3,2,3,-1,-1,-1
9265,Ses05M_script03_2_F010,2.0,2.0,3.5,xxx,Frustration,Anger,Other,-1,2,2,4,2,2,3,-1,-1,-1
9266,Ses05M_script03_2_F011,2.5,2.5,3.0,xxx,Frustration,Anger,Neutral,-1,3,3,3,2,2,3,-1,-1,-1
9267,Ses05M_script03_2_F012,2.5,2.0,3.0,neu,Frustration,Neutral,Neutral,-1,3,2,2,2,2,4,-1,-1,-1
9268,Ses05M_script03_2_F013,1.5,2.5,3.5,fru,Frustration,Anger,Frustration,-1,2,2,3,1,3,4,-1,-1,-1
9269,Ses05M_script03_2_F014,1.5,3.5,3.5,xxx,Frustration,Anger,Other,-1,2,3,3,1,4,4,-1,-1,-1
9270,Ses05M_script03_2_F015,2.5,3.0,3.0,neu,Frustration,Neutral,Neutral,-1,3,3,3,2,3,3,-1,-1,-1
9271,Ses05M_script03_2_F016,2.5,3.5,3.0,xxx,Frustration,Anger,Neutral,-1,3,3,3,2,4,3,-1,-1,-1
9272,Ses05M_script03_2_F017,2.0,3.0,3.5,ang,Anger,Anger,Other,-1,2,2,3,2,4,4,-1,-1,-1
9273,Ses05M_script03_2_F018,1.5,3.0,4.0,ang,Anger,Anger,Other,-1,2,2,4,1,4,4,-1,-1,-1
9274,Ses05M_script03_2_F019,2.0,3.0,4.0,xxx,Frustration,Anger,Neutral,-1,2,3,4,2,3,4,-1,-1,-1
9275,Ses05M_script03_2_F020,3.5,3.0,4.0,xxx,Frustration,Anger,Neutral,-1,3,3,3,4,3,5,-1,-1,-1
9276,Ses05M_script03_2_F021,2.0,3.5,4.0,fru,Frustration,Anger,Frustration,-1,3,2,3,1,5,5,-1,-1,-1
9277,Ses05M_script03_2_F022,1.5,4.5,5.0,xxx,Anger,Frustration,Anger,-1,2,4,5,1,5,5,-1,-1,-1
9278,Ses05M_script03_2_F023,3.5,3.0,3.5,neu,Frustration,Neutral,Neutral,-1,3,3,3,4,3,4,-1,-1,-1
9279,Ses05M_script03_2_F024,4.0,2.5,3.0,xxx,Frustration,Anger,Neutral,-1,4,3,3,4,2,3,-1,-1,-1
9280,Ses05M_script03_2_F025,2.0,4.0,4.0,fru,Frustration,Anger,Frustration,-1,3,3,3,1,5,5,-1,-1,-1
9281,Ses05M_script03_2_F026,2.5,3.0,3.0,neu,Frustration,Neutral,Neutral,-1,3,3,2,2,3,4,-1,-1,-1
9282,Ses05M_script03_2_F027,2.0,3.0,4.5,xxx,Frustration,Anger,Neutral,-1,2,3,4,2,3,5,-1,-1,-1
9283,Ses05M_script03_2_F028,2.5,2.5,3.5,ang,Anger,Frustration,Anger,-1,3,2,3,2,3,4,-1,-1,-1
9284,Ses05M_script03_2_F029,2.5,2.5,3.5,fru,Frustration,Anger,Frustration,-1,3,3,3,2,2,4,-1,-1,-1
9285,Ses05M_script03_2_F030,3.0,2.0,2.5,xxx,Frustration,Anger,Other,-1,3,2,2,3,2,3,-1,-1,-1
9286,Ses05M_script03_2_F031,3.0,3.5,3.5,xxx,Frustration,Anger,Other,-1,4,3,3,2,4,4,-1,-1,-1
9287,Ses05M_script03_2_F032,4.0,2.5,3.5,xxx,Frustration,Anger,Neutral,-1,4,2,3,4,3,4,-1,-1,-1
9288,Ses05M_script03_2_F033,2.5,3.5,3.5,xxx,Frustration,Anger,Other,-1,3,3,3,2,4,4,-1,-1,-1
9289,Ses05M_script03_2_F034,2.0,3.5,4.0,ang,Anger,Anger,Anger,-1,2,3,3,2,4,5,-1,-1,-1
9290,Ses05M_script03_2_F035,1.5,3.5,3.5,ang,Anger,Anger,Anger,-1,2,3,3,1,4,4,-1,-1,-1
9291,Ses05M_script03_2_F036,1.5,4.5,4.0,ang,Anger,Anger,Anger,-1,2,4,3,1,5,5,-1,-1,-1
9292,Ses05M_script03_2_F037,2.0,3.5,4.5,ang,Anger,Anger,Anger,-1,2,4,4,2,3,5,-1,-1,-1
9293,Ses05M_script03_2_F038,1.5,4.5,4.5,ang,Anger,Anger,Anger,-1,2,4,4,1,5,5,-1,-1,-1
9294,Ses05M_script03_2_F039,1.5,4.5,4.5,ang,Anger,Anger,Anger,-1,2,4,4,1,5,5,-1,-1,-1
9295,Ses05M_script03_2_F040,1.0,4.5,5.0,ang,Anger,Anger,Anger,-1,1,4,5,1,5,5,-1,-1,-1
9296,Ses05M_script03_2_F041,1.5,4.5,5.0,ang,Anger,Anger,Anger,-1,2,4,5,1,5,5,-1,-1,-1
9297,Ses05M_script03_2_F042,2.0,4.5,4.5,ang,Anger,Anger,Anger,-1,2,4,4,2,5,5,-1,-1,-1
9298,Ses05M_script03_2_F043,1.5,4.5,5.0,ang,Anger,Anger,Anger,-1,2,4,5,1,5,5,-1,-1,-1
9299,Ses05M_script03_2_F044,1.0,4.5,5.0,ang,Anger,Anger,Anger,-1,1,4,5,1,5,5,-1,-1,-1
9300,Ses05M_script03_2_M000,3.5,4.0,4.0,xxx,Excited,Anger,Neutral,-1,3,4,4,4,4,4,-1,-1,-1
9301,Ses05M_script03_2_M001,2.0,3.5,3.5,xxx,Excited,Anger,Neutral,-1,2,3,3,2,4,4,-1,-1,-1
9302,Ses05M_script03_2_M002,2.0,4.0,4.0,xxx,Excited,Disgust,Neutral,-1,2,4,4,2,4,4,-1,-1,-1
9303,Ses05M_script03_2_M003,2.5,3.5,4.0,xxx,Frustration,Disgust,Other,-1,3,4,4,2,3,4,-1,-1,-1
9304,Ses05M_script03_2_M004,2.5,3.5,3.5,fru,Frustration,Frustration,Neutral,-1,3,3,3,2,4,4,-1,-1,-1
